CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
5435,58,Male,7,33.94,Two year,Mailed check,237.08,No
5436,63,Male,44,72.12,One year,Mailed check,3177.29,No
5437,67,Female,58,115.51,Two year,Electronic check,6723.83,No
5438,43,Male,34,53.74,Month-to-month,Bank transfer,1800.15,Yes
5439,66,Female,26,140.97,Month-to-month,Credit card,3728.11,Yes
5440,67,Female,46,75.85,One year,Mailed check,3462.37,No
5441,22,Female,9,106.72,Month-to-month,Electronic check,951.65,Yes
5442,37,Male,40,109.38,Month-to-month,Bank transfer,4383.75,No
5443,69,Female,35,54.95,One year,Electronic check,1913.3,No
5444,58,Female,45,86.84,Month-to-month,Electronic check,3959.52,No
5445,28,Male,37,142.98,One year,Bank transfer,5251.68,No
5446,73,Other,13,53.3,Month-to-month,Mailed check,656.1,No
5447,71,Male,44,71.8,Month-to-month,Bank transfer,3050.69,Yes
5448,50,Male,43,113.66,Month-to-month,Mailed check,4825.67,Yes
5449,67,Male,10,131.06,Two year,Credit card,1268.19,No
5450,55,Male,56,102.39,One year,Bank transfer,5735.55,No
5451,44,Female,47,104.32,One year,Bank transfer,4873.67,No
5452,51,Male,46,73.42,Month-to-month,Bank transfer,3335.12,No
5453,32,Female,2,77.84,Month-to-month,Mailed check,140.98,No
5454,49,Female,17,134.69,Two year,Bank transfer,2355.73,No
5455,78,Female,70,55.2,One year,Electronic check,3830.25,No
5456,75,Male,63,45.4,Month-to-month,Credit card,2972.0,No
5457,38,Female,59,73.31,One year,Mailed check,4353.41,No
5458,63,Male,55,60.02,Month-to-month,Credit card,3334.73,Yes
5459,22,Female,10,141.27,Two year,Credit card,1431.97,Yes
5460,23,Female,15,108.73,Month-to-month,Mailed check,1714.07,Yes
5461,55,Male,51,43.49,Month-to-month,Electronic check,2209.69,No
5462,79,Male,47,49.26,Month-to-month,Bank transfer,2324.14,No
5463,39,Female,18,128.77,Two year,Credit card,2243.8,No
5464,79,Male,5,114.49,One year,Mailed check,586.23,Yes
5465,35,Male,40,81.49,Month-to-month,Mailed check,3248.14,Yes
5466,31,Male,21,64.68,One year,Bank transfer,1420.72,No
5467,27,Female,49,45.31,Month-to-month,Electronic check,2222.27,No
5468,63,Male,29,68.19,Month-to-month,Credit card,2020.88,Yes
5469,30,Male,16,52.01,One year,Electronic check,803.58,No
5470,48,Female,44,78.05,Month-to-month,Bank transfer,3490.95,No
5471,47,Female,71,69.21,Two year,Electronic check,4929.42,No
5472,20,Female,21,12.05,Month-to-month,Mailed check,270.8,Yes
5473,47,Female,50,133.87,One year,Credit card,6704.59,Yes
5474,23,Male,24,67.87,Month-to-month,Mailed check,1670.5,No
5475,46,Male,36,49.03,Month-to-month,Mailed check,1826.3,No
5476,25,Female,50,97.84,One year,Credit card,4941.74,No
5477,61,Female,3,117.79,Month-to-month,Mailed check,342.65,Yes
5478,62,Female,52,93.82,One year,Electronic check,4842.27,No
5479,60,Male,34,49.64,Month-to-month,Mailed check,1765.92,No
5480,61,Female,23,73.26,One year,Electronic check,1704.03,No
5481,50,Female,32,85.54,Two year,Mailed check,2719.34,No
5482,34,Male,9,67.94,Month-to-month,Electronic check,644.55,Yes
5483,65,Female,26,63.07,Month-to-month,Bank transfer,1560.44,No
5484,28,Male,47,10.0,One year,Electronic check,444.66,No
5485,30,Female,15,144.68,Two year,Electronic check,2215.83,No
5486,67,Male,31,68.54,Month-to-month,Electronic check,2041.72,No
5487,28,Male,28,52.37,Month-to-month,Electronic check,1518.56,No
5488,48,Female,52,51.81,Two year,Electronic check,2684.85,No
5489,45,Female,9,76.56,Month-to-month,Credit card,694.12,Yes
5490,61,Male,5,104.01,Month-to-month,Electronic check,595.44,Yes
5491,23,Male,16,39.07,Month-to-month,Credit card,566.36,Yes
5492,58,Male,58,104.76,One year,Electronic check,5986.79,No
5493,33,Female,33,44.45,Month-to-month,Electronic check,1475.24,No
5494,21,Male,16,143.34,One year,Electronic check,2319.17,No
5495,52,Female,22,83.35,Month-to-month,Credit card,1865.42,No
5496,77,Female,55,67.09,Month-to-month,Electronic check,3704.78,Yes
5497,65,Female,34,132.56,Two year,Credit card,4422.71,No
5498,73,Male,47,60.04,Month-to-month,Mailed check,2887.59,No
5499,76,Male,71,65.84,One year,Mailed check,4708.01,No
5500,43,Male,68,65.85,Month-to-month,Mailed check,4486.55,No
5501,79,Male,2,33.93,Month-to-month,Bank transfer,51.38,No
5502,74,Female,13,99.2,Month-to-month,Mailed check,1255.92,No
5503,29,Male,12,119.68,Month-to-month,Credit card,1448.82,No
5504,28,Male,61,71.93,Month-to-month,Electronic check,4409.0,No
5505,54,Female,72,113.24,Month-to-month,Credit card,8063.91,No
5506,42,Female,40,16.32,One year,Bank transfer,630.38,No
5507,35,Male,66,78.47,One year,Credit card,5132.73,No
5508,36,Female,6,114.38,Month-to-month,Electronic check,681.85,Yes
5509,40,Female,6,19.09,Month-to-month,Bank transfer,148.57,No
5510,72,Female,22,144.84,Month-to-month,Bank transfer,3221.68,No
5511,55,Female,15,137.11,Month-to-month,Mailed check,2054.59,No
5512,71,Male,21,89.7,Month-to-month,Mailed check,1893.2,No
5513,35,Female,40,110.54,One year,Electronic check,4475.59,No
5514,43,Female,72,102.47,Month-to-month,Credit card,7419.8,No
5515,23,Female,16,56.93,Month-to-month,Electronic check,984.72,No
5516,21,Male,11,86.55,Month-to-month,Electronic check,992.63,Yes
5517,61,Male,58,37.02,Month-to-month,Credit card,2137.41,No
5518,68,Male,5,128.47,Month-to-month,Mailed check,639.17,Yes
5519,46,Female,30,93.24,One year,Mailed check,2804.92,No
5520,76,Female,57,34.9,Month-to-month,Mailed check,2104.88,No
5521,78,Female,29,87.83,One year,Credit card,2564.39,No
5522,51,Male,54,74.26,Two year,Credit card,4008.14,No
5523,34,Male,65,47.38,Month-to-month,Mailed check,3032.05,No
5524,60,Female,26,92.08,Two year,Bank transfer,2363.61,No
5525,60,Other,19,139.61,Month-to-month,Mailed check,2635.95,Yes
5526,70,Female,39,22.24,Month-to-month,Mailed check,915.76,Yes
5527,33,Female,4,127.42,Two year,Credit card,592.9,Yes
5528,19,Male,20,149.55,Month-to-month,Electronic check,2938.92,Yes
5529,51,Other,41,26.67,Month-to-month,Electronic check,1033.56,Yes
5530,72,Female,63,143.32,One year,Electronic check,9018.76,Yes
5531,25,Male,35,88.6,Month-to-month,Mailed check,3160.38,Yes
5532,30,Female,68,118.25,Month-to-month,Electronic check,8084.76,Yes
5533,59,Male,10,86.68,One year,Mailed check,900.46,Yes
5534,25,Female,46,76.82,One year,Mailed check,3537.93,No
5535,47,Other,46,149.61,Month-to-month,Bank transfer,6977.68,Yes
5536,49,Male,39,57.79,Two year,Mailed check,2130.48,No
5537,53,Female,57,84.36,Two year,Credit card,4831.66,No
5538,64,Female,34,142.4,Two year,Credit card,4859.06,Yes
5539,47,Female,37,65.87,Month-to-month,Mailed check,2471.02,Yes
5540,18,Male,31,18.06,Month-to-month,Mailed check,536.69,No
5541,60,Female,33,36.1,One year,Mailed check,1221.19,No
5542,56,Male,15,16.54,Month-to-month,Bank transfer,256.27,No
5543,34,Male,71,13.23,Two year,Mailed check,963.47,No
5544,76,Male,2,86.43,One year,Bank transfer,183.38,No
5545,37,Male,32,53.68,Month-to-month,Credit card,1732.24,No
5546,41,Other,54,136.55,Two year,Electronic check,7421.05,Yes
5547,67,Male,34,96.05,Month-to-month,Credit card,3252.07,Yes
5548,39,Male,26,54.71,Two year,Mailed check,1422.32,No
5549,46,Male,4,149.88,Two year,Mailed check,463.46,No
5550,39,Male,14,77.75,Month-to-month,Bank transfer,1050.11,No
5551,61,Male,72,69.18,One year,Mailed check,4942.93,No
5552,26,Other,38,126.03,Month-to-month,Bank transfer,4804.31,Yes
5553,54,Female,58,32.51,Month-to-month,Bank transfer,1938.77,No
5554,27,Female,19,29.37,Month-to-month,Electronic check,526.8,No
5555,53,Female,62,130.64,Two year,Credit card,8041.19,No
5556,54,Female,42,67.19,Month-to-month,Electronic check,2746.74,No
5557,45,Female,26,122.76,One year,Credit card,3161.17,No
5558,45,Female,2,135.64,One year,Credit card,290.49,No
5559,59,Male,17,62.35,Month-to-month,Bank transfer,1116.67,No
5560,80,Female,68,69.49,Month-to-month,Electronic check,4759.74,No
5561,60,Female,31,79.04,Month-to-month,Mailed check,2512.84,Yes
5562,38,Male,2,84.83,Month-to-month,Credit card,194.26,No
5563,41,Female,53,125.35,Month-to-month,Electronic check,6637.97,No
5564,59,Male,48,143.47,Month-to-month,Electronic check,6907.15,No
5565,77,Male,69,77.04,One year,Electronic check,5339.87,No
5566,57,Female,63,21.91,Month-to-month,Bank transfer,1372.04,Yes
5567,19,Male,50,130.96,One year,Mailed check,6558.29,No
5568,72,Male,27,132.89,Month-to-month,Bank transfer,3471.99,No
5569,25,Female,34,37.98,Month-to-month,Bank transfer,1278.28,No
5570,65,Male,37,143.66,Month-to-month,Credit card,5407.86,No
5571,44,Male,36,131.36,One year,Credit card,4671.27,Yes
5572,39,Female,46,31.86,Two year,Electronic check,1514.23,No
5573,54,Female,42,136.83,Month-to-month,Credit card,5769.99,Yes
5574,44,Male,70,74.55,Month-to-month,Electronic check,5274.67,No
5575,74,Male,8,49.02,One year,Electronic check,372.26,No
5576,46,Female,39,110.39,Month-to-month,Electronic check,4345.52,No
5577,20,Male,64,88.58,One year,Electronic check,5620.61,No
5578,61,Female,49,127.7,One year,Mailed check,6204.69,No
5579,30,Male,44,33.13,Month-to-month,Credit card,1371.09,No
5580,62,Female,26,70.65,Month-to-month,Bank transfer,1834.19,No
5581,27,Male,27,121.0,Month-to-month,Electronic check,3338.76,Yes
5582,53,Female,71,91.41,Two year,Credit card,6476.05,No
5583,26,Male,10,21.54,Month-to-month,Bank transfer,96.2,No
5584,71,Male,29,84.5,Month-to-month,Mailed check,2434.49,Yes
5585,73,Male,29,141.87,One year,Mailed check,4124.16,No
5586,72,Male,60,37.04,Month-to-month,Bank transfer,2242.94,Yes
5587,44,Female,26,44.39,Month-to-month,Electronic check,1197.44,No
5588,51,Female,31,145.38,One year,Credit card,4532.43,No
5589,68,Female,48,62.29,One year,Mailed check,2964.25,No
5590,18,Female,12,51.12,Two year,Mailed check,681.4,No
5591,49,Male,62,116.24,Month-to-month,Mailed check,7172.62,No
5592,42,Male,62,30.74,Month-to-month,Bank transfer,1991.69,No
5593,46,Male,58,149.21,Month-to-month,Electronic check,8652.9,Yes
5594,24,Female,49,140.92,One year,Mailed check,6982.92,No
5595,66,Male,72,149.64,Month-to-month,Electronic check,10777.77,Yes
5596,20,Other,49,44.38,One year,Bank transfer,2149.02,No
5597,37,Female,71,134.94,One year,Credit card,9639.19,No
5598,37,Other,24,52.56,Month-to-month,Electronic check,1256.29,No
5599,70,Male,55,117.88,Month-to-month,Electronic check,6526.65,Yes
5600,47,Female,15,58.32,Month-to-month,Credit card,748.21,No
5601,52,Male,33,41.12,Month-to-month,Mailed check,1317.43,No
5602,52,Female,18,78.72,Month-to-month,Credit card,1369.03,No
5603,66,Other,59,88.78,Two year,Mailed check,5267.02,No
5604,56,Male,49,63.25,Two year,Electronic check,3098.18,No
5605,44,Male,15,124.8,One year,Bank transfer,1928.46,No
5606,43,Male,61,65.77,Month-to-month,Credit card,3981.77,No
5607,31,Other,26,13.71,One year,Electronic check,389.81,No
5608,34,Male,66,30.55,Two year,Electronic check,2019.12,No
5609,35,Female,21,21.85,One year,Electronic check,440.2,No
5610,62,Male,14,129.69,Month-to-month,Electronic check,1837.96,Yes
5611,69,Female,8,97.61,Month-to-month,Credit card,865.41,No
5612,46,Female,41,124.59,Month-to-month,Electronic check,5146.62,Yes
5613,37,Male,28,24.91,Month-to-month,Mailed check,721.42,Yes
5614,70,Female,19,92.02,Month-to-month,Credit card,1678.66,No
5615,44,Female,71,78.91,One year,Mailed check,5622.86,No
5616,35,Male,37,29.55,Month-to-month,Mailed check,1038.27,No
5617,21,Female,23,147.3,Month-to-month,Mailed check,3382.09,No
5618,18,Male,66,96.81,One year,Credit card,6417.6,No
5619,67,Female,62,136.29,Two year,Electronic check,8394.93,No
5620,18,Male,56,120.92,Month-to-month,Mailed check,6839.01,Yes
5621,75,Male,53,114.35,Two year,Bank transfer,6135.23,No
5622,43,Male,15,53.1,Two year,Electronic check,697.35,No
5623,62,Male,1,21.95,Month-to-month,Electronic check,5.99,No
5624,37,Male,29,137.2,Two year,Mailed check,4039.56,No
5625,69,Male,43,107.17,One year,Electronic check,4667.63,No
5626,40,Female,32,10.33,Month-to-month,Electronic check,275.01,No
5627,27,Male,57,120.93,Month-to-month,Mailed check,6920.36,Yes
5628,76,Male,2,147.24,One year,Electronic check,325.84,Yes
5629,28,Female,42,98.47,Two year,Electronic check,4119.07,No
5630,58,Female,35,89.54,Two year,Electronic check,3144.72,No
5631,58,Male,46,24.3,Two year,Credit card,1147.49,No
5632,22,Male,39,10.06,Two year,Mailed check,412.15,No
5633,75,Male,51,33.92,Two year,Electronic check,1772.02,No
5634,18,Female,45,121.08,One year,Electronic check,5486.48,No
5635,34,Female,39,61.2,Two year,Electronic check,2362.41,No
5636,39,Male,37,40.68,Month-to-month,Electronic check,1547.31,Yes
5637,51,Female,9,148.17,Month-to-month,Credit card,1327.11,Yes
5638,73,Male,41,95.22,Month-to-month,Bank transfer,3867.49,No
5639,62,Male,50,56.09,One year,Mailed check,2823.73,No
5640,58,Female,49,16.31,Month-to-month,Bank transfer,747.22,No
5641,46,Male,10,48.02,Month-to-month,Electronic check,453.61,Yes
5642,21,Female,13,77.56,Month-to-month,Electronic check,942.02,Yes
5643,22,Female,2,129.46,One year,Credit card,348.25,No
5644,28,Female,24,27.48,Month-to-month,Mailed check,731.19,No
5645,73,Male,66,24.62,Month-to-month,Mailed check,1585.62,Yes
5646,68,Female,8,59.24,One year,Bank transfer,516.98,No
5647,38,Male,67,64.14,Two year,Mailed check,4307.95,No
5648,52,Male,3,119.8,Two year,Mailed check,323.41,Yes
5649,29,Female,42,55.49,Two year,Mailed check,2347.21,No
5650,43,Female,38,88.69,Two year,Electronic check,3388.78,No
5651,68,Male,14,68.66,Two year,Mailed check,985.61,No
5652,36,Other,51,101.61,Two year,Credit card,5137.24,No
5653,62,Female,57,133.3,Two year,Bank transfer,7542.6,Yes
5654,77,Female,17,111.54,One year,Mailed check,1851.7,Yes
5655,24,Other,19,40.15,Month-to-month,Bank transfer,654.73,No
5656,64,Female,63,11.2,Two year,Bank transfer,773.09,No
5657,72,Male,39,64.24,Two year,Credit card,2539.5,No
5658,24,Female,35,18.41,Month-to-month,Credit card,686.6,No
5659,43,Female,30,61.06,Month-to-month,Mailed check,1840.06,No
5660,57,Male,41,117.29,One year,Credit card,4844.5,Yes
5661,22,Male,23,26.93,Month-to-month,Credit card,637.5,No
5662,38,Male,13,122.77,Month-to-month,Mailed check,1626.76,No
5663,31,Male,62,103.82,One year,Credit card,6419.98,No
5664,21,Female,62,46.66,One year,Bank transfer,2864.78,No
5665,40,Male,10,13.97,Two year,Bank transfer,157.28,No
5666,59,Female,66,59.54,Month-to-month,Electronic check,3864.09,No
5667,37,Female,68,123.34,Month-to-month,Mailed check,8402.12,Yes
5668,32,Female,43,77.17,Month-to-month,Bank transfer,3352.45,No
5669,67,Male,8,62.49,Month-to-month,Credit card,640.04,Yes
5670,69,Female,71,130.03,Two year,Electronic check,9270.91,No
5671,62,Female,44,121.4,One year,Mailed check,5406.35,No
5672,46,Male,61,96.34,One year,Electronic check,6003.4,No
5673,25,Male,8,51.05,One year,Electronic check,374.32,No
5674,58,Female,60,57.9,Month-to-month,Bank transfer,3475.41,Yes
5675,65,Female,56,89.23,Month-to-month,Electronic check,5084.97,No
5676,36,Female,16,125.89,Month-to-month,Electronic check,2091.3,Yes
5677,65,Other,30,30.51,Two year,Mailed check,935.08,No
5678,56,Female,21,38.37,Two year,Credit card,829.5,No
5679,63,Male,28,133.82,Month-to-month,Bank transfer,3823.71,No
5680,45,Male,6,63.18,Month-to-month,Electronic check,367.2,Yes
5681,63,Male,48,142.32,One year,Bank transfer,6859.04,No
5682,74,Male,49,134.78,Two year,Electronic check,6639.86,No
5683,44,Male,8,36.33,Month-to-month,Mailed check,200.4,Yes
5684,21,Male,35,146.91,Month-to-month,Mailed check,5150.59,No
5685,75,Female,72,70.88,Month-to-month,Electronic check,5079.12,No
5686,32,Male,32,81.13,Month-to-month,Bank transfer,2600.62,No
5687,52,Female,14,64.99,Month-to-month,Electronic check,970.12,No
5688,54,Female,69,120.99,One year,Electronic check,8305.82,Yes
5689,18,Female,30,21.5,One year,Mailed check,591.64,No
5690,20,Female,29,29.77,Month-to-month,Bank transfer,794.87,No
5691,64,Male,45,120.49,Month-to-month,Mailed check,5380.88,Yes
5692,41,Female,53,95.92,Month-to-month,Bank transfer,5174.58,Yes
5693,44,Male,33,107.39,Month-to-month,Bank transfer,3635.12,No
5694,57,Female,72,52.67,Month-to-month,Credit card,3829.19,No
5695,80,Female,57,90.03,Two year,Mailed check,5122.67,No
5696,78,Male,40,112.51,One year,Mailed check,4511.38,Yes
5697,53,Female,27,86.32,Month-to-month,Credit card,2372.74,No
5698,51,Female,28,113.97,Month-to-month,Electronic check,3197.49,Yes
5699,46,Female,65,145.6,Month-to-month,Mailed check,9484.23,Yes
5700,41,Male,60,138.66,Month-to-month,Electronic check,8274.56,No
5701,41,Female,14,11.46,Month-to-month,Mailed check,57.01,No
5702,59,Male,56,12.42,Month-to-month,Bank transfer,701.21,Yes
5703,21,Male,60,88.25,Two year,Electronic check,5353.15,No
5704,20,Female,9,37.86,Month-to-month,Electronic check,398.19,Yes
5705,51,Female,39,33.05,Month-to-month,Credit card,1292.98,No
5706,74,Male,5,51.95,One year,Electronic check,251.58,No
5707,66,Male,72,13.76,Month-to-month,Credit card,940.08,No
5708,40,Female,54,123.46,One year,Bank transfer,6723.31,No
5709,70,Male,71,112.17,Two year,Credit card,7980.72,No
5710,73,Male,47,143.99,Month-to-month,Bank transfer,6763.37,Yes
5711,69,Male,57,149.36,One year,Electronic check,8495.06,Yes
5712,40,Female,59,67.04,Month-to-month,Credit card,3962.54,No
5713,62,Female,7,39.23,One year,Electronic check,240.68,No
5714,22,Female,36,44.0,Two year,Electronic check,1530.09,No
5715,48,Male,55,96.93,Month-to-month,Electronic check,5312.04,No
5716,79,Female,43,117.55,Month-to-month,Bank transfer,5119.3,Yes
5717,70,Female,10,138.29,Month-to-month,Credit card,1403.88,Yes
5718,79,Male,23,48.48,Month-to-month,Electronic check,1112.13,Yes
5719,58,Male,41,91.12,Month-to-month,Electronic check,3715.94,No
5720,74,Female,41,142.4,Month-to-month,Electronic check,5780.7,Yes
5721,78,Male,24,120.85,One year,Credit card,2964.64,No
5722,74,Female,47,147.08,One year,Electronic check,7010.18,No
5723,77,Female,1,136.02,Month-to-month,Electronic check,169.34,Yes
5724,71,Female,5,51.74,Month-to-month,Bank transfer,233.9,Yes
5725,23,Female,66,79.78,Two year,Credit card,5267.99,No
5726,54,Male,9,58.42,Month-to-month,Credit card,509.67,No
5727,74,Female,34,108.85,Month-to-month,Mailed check,3700.41,No
5728,27,Other,52,55.24,Month-to-month,Credit card,2842.63,No
5729,57,Female,1,131.23,Month-to-month,Credit card,159.49,Yes
5730,24,Male,8,56.85,Month-to-month,Bank transfer,475.03,No
5731,56,Female,41,120.24,One year,Mailed check,5003.22,No
5732,55,Female,12,69.03,One year,Electronic check,760.79,No
5733,38,Male,2,18.79,One year,Bank transfer,62.4,Yes
5734,78,Female,42,144.33,Month-to-month,Credit card,6143.76,Yes
5735,37,Male,70,131.29,One year,Electronic check,9119.91,Yes
5736,20,Female,1,112.25,Month-to-month,Credit card,160.57,Yes
5737,68,Female,36,104.52,Month-to-month,Electronic check,3663.91,No
5738,39,Male,38,36.34,Two year,Electronic check,1339.14,No
5739,64,Male,17,54.83,One year,Electronic check,946.47,No
5740,21,Male,59,27.88,One year,Bank transfer,1722.89,No
5741,45,Female,3,49.43,Month-to-month,Credit card,161.42,Yes
5742,29,Female,16,124.68,Month-to-month,Bank transfer,1968.15,No
5743,55,Male,70,111.09,One year,Credit card,7799.04,No
5744,68,Male,34,32.15,One year,Electronic check,1035.19,No
5745,80,Female,34,77.65,Month-to-month,Mailed check,2673.17,No
5746,53,Male,40,100.63,Month-to-month,Credit card,4097.32,No
5747,64,Female,35,119.4,One year,Credit card,4145.38,No
5748,58,Female,68,68.22,Month-to-month,Mailed check,4688.22,No
5749,22,Female,25,143.82,Month-to-month,Mailed check,3665.2,Yes
5750,30,Female,17,92.46,Month-to-month,Mailed check,1591.77,No
5751,40,Female,13,123.15,Two year,Electronic check,1507.7,Yes
5752,75,Female,11,140.54,One year,Credit card,1557.45,No
